,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
36309,2017-11-01,18:32:23,cory_clements,@AmericanAir Aaand now we're sitting on the tarmac waiting on cargo numbers they failed to put in. I'm just looking around for @aplusk to jump out #punkd,-0.5106,1.0,0.0,0.0,0.0,aaand sitting tarmac waiting cargo numbers failed put i am looking around jump #punkd,['#punkd'],2
36312,2017-11-01,18:30:33,RodriguesLancy,"@AmericanAir @AmericanAir, why was my flight cancelled? Did I do something wrong by highlighting an issue?",-0.6662,1.0,0.0,0.0,0.0,flight cancelled something wrong highlighting issue,,2
36321,2017-11-01,18:22:40,dakotathekat,"Hey, @americanair, any way to score those Casper PJs and slippers in the airport? Never gonna get to fly transcon :(",-0.4404,1.0,0.0,0.0,0.0,hey way score casper pjs slippers airport never gonna get fly transcon,,1
36328,2017-11-01,18:17:59,photoJDL,".@AmericanAir set to retire the venerable Mad Dogs in 2019...will you miss 'em, or is it time to move on? #avgeek POTD",-0.5859,1.0,0.0,0.0,0.0,american air set retire venerable mad dogs miss em time move #avgeek potd,['#avgeek'],1
36332,2017-11-01,18:14:07,ronerbal,"Come on @AmericanAir get somebody to lower the skybridge, been sitting on this plane for 20 minutes waiting to get off!! #ridiculous",-0.4184,1.0,0.0,0.0,0.0,come get somebody lower skybridge sitting plane minutes waiting get #ridiculous,['#ridiculous'],1
36353,2017-11-01,17:42:38,katie_harmoney,"Seriously, @AmericanAir, are you ever on time? How do you compensate travelers for their lost time?",-0.5204,1.0,0.0,0.0,0.0,seriously ever time compensate travelers lost time,,1
36366,2017-11-01,17:27:45,BrooklynTarheel,@Blasian_Kiddd @AmericanAir Do I have one of them stories. In 1989 the fall was coming of leave and they lost my sea bag with ALL my uniforms. I had to borrow 4 a WEEK!,-0.4199,1.0,0.0,0.0,0.0,one stories fall coming leave lost sea bag uniforms borrow week,,2
36375,2017-11-01,17:14:40,__Vickkk21,thanks @AmericanAir for the worst service and most rude workers i have ever met:),-0.6697,1.0,0.0,0.0,0.0,thanks worst service rude workers ever met,,0
36378,2017-11-01,17:10:37,vincentazz,"@darynoceansun @AmericanAir Staff on plane - sorry order was to late to go throughStaff running twitter - we had no order, so sorry.Staff at desk - send a complaint",-0.5719,1.0,0.0,0.0,0.0,staff plane sorry order late go throughstaff running twitter order sorrystaff desk send complaint,,1
36386,2017-11-01,17:03:50,miguelrios,@bonnevivante @Airbus @AmericanAir @Hertz Wait… you have a Gold reservation and they are not giving you a car? That really sucks.,-0.5898,1.0,0.0,0.0,0.0,wait gold reservation giving car really sucks,,2
36388,2017-11-01,17:02:52,bonnevivante,@Airbus @AmericanAir PS: @Hertz says they have plenty of  to rent at SJU. I got here (Gold Reservation) but there are no  . Most of them taken by FEMA. 🤦‍️,-0.4215,1.0,0.0,0.0,0.0,ps says plenty rent sju got gold reservation taken fema 🤦️,,2
36390,2017-11-01,17:00:33,HeathSamples,"@AmericanAir HUGE DISAPPOINT! First Class Tickets, First Flights but no access to the Lounge?  Only Int’l flights? 1st time AA- never again",-0.565,1.0,0.0,0.0,0.0,huge disappoint first class tickets first flights access lounge international flights time american airlines never,,3
36396,2017-11-01,16:51:15,darynoceansun,Get your shit together Carol @AmericanAir,-0.5574,1.0,0.0,0.0,0.0,get shit together carol,,3
36398,2017-11-01,16:49:14,iiGoByDee,@AmericanAir IS THE WORST AIRLINE !!!!!!!!!!!!!!!! DO NOT FLY THROUGH THEM!!!!!!!!!!!!!!,-0.7906,1.0,0.0,0.0,0.0,worst airline fly,,0
36399,2017-11-01,16:48:29,ImportedGoodz,@AmericanAir Yes... but we got to our connection flight but then this flight #1479 is also delayed because of a broken window #unbelievable,-0.7579,1.0,0.0,0.0,0.0,yes got connection flight flight #1479 also delayed broken window #unbelievable,"['#1479', '#unbelievable']",1
36400,2017-11-01,16:48:07,iiGoByDee,NEVER FLY THROUGH @AmericanAir !!!!!!!!!!!! THEY THE WORST AIRLINE,-0.7906,1.0,0.0,0.0,0.0,never fly worst airline,,0
36401,2017-11-01,16:47:32,iiGoByDee,NEVER USE @AmericanAir !!!!!! THEY VERY RACIST &amp; FULL OF SHIT!!!!!!,-0.8371,1.0,0.0,0.0,0.0,never use racist and full shit,,3
36414,2017-11-01,16:17:15,SeanDastouri,@AmericanAir one of the worst Aline’s around. Charging $50 for a carry-on bag for a 30 min flight. #disgusted #AmericanAirlinesSucks,-0.6249,1.0,0.0,0.0,0.0,one worst alines around charging carry on bag min flightisgusted #americanairlinessucks,['#americanairlinessucks'],0
36426,2017-11-01,15:59:57,johnny_soda,"@AmericanAir That’s a generic and insincere answer to an ongoing issue you guys have. If you can’t operate as advertised, either change or stop.",-0.6124,1.0,0.0,0.0,0.0,thats generic insincere answer ongoing issue guys can not operate advertised either change stop,,1
36431,2017-11-01,15:57:01,LOFTMKT,@AmericanAir you’re really going to put a full plane to JFK with no food &amp; no drinks for 6 hrs?#madfeedingfreenzy,-0.5267,1.0,0.0,0.0,0.0,you are really going put full plane jfk food and drinks hrs#madfeedingfreenzy,['#madfeedingfreenzy'],1
36437,2017-11-01,15:46:00,charlieisaacs,Smuggling contraband on this @AmericanAir flight  #stowaway,-0.4767,1.0,0.0,0.0,0.0,smuggling contraband flight #stowaway,['#stowaway'],3
36441,2017-11-01,15:39:29,NoOneCaresLofty,@AmericanAir figure out your shit American Airlines,-0.5574,1.0,0.0,0.0,0.0,figure shit american airlines,,3
36446,2017-11-01,15:35:18,jussjg,Rushed to the LAX and through TSA to have my flight change. @AmericanAir you have been the worst.,-0.6249,1.0,0.0,0.0,0.0,rushed lax tsa flight change worst,,0
36450,2017-11-01,15:30:12,MeredithMayday,@AdamBraun @AmericanAir All US airlines are just the worst. When will they step up!?,-0.6588,1.0,0.0,0.0,0.0,us airlines worst step,,0
36462,2017-11-01,15:17:38,Coombsie77,@rein2720 @MattBarnaby3636 @AmericanAir My twins R only allowed 1 curse word. As long as it’s followed by .... Crosby &amp; if they chop someone they need to do a @RicFlairNatrBoy wooo,-0.5423,1.0,0.0,0.0,0.0,twins allowed curse word long followed crosby and chop someone need wooo,,2
36466,2017-11-01,15:14:24,joematota,"@AmericanAir flight for Nov7 was cancelled and moved later that day. I did quick search, no available flights SJU-MIA until NOV 19. Cost is prohibitive",-0.4939,1.0,0.0,0.0,0.0,flight nov7 cancelled moved later day quick search available flights sjumia november cost prohibitive,,1
36468,2017-11-01,15:12:20,SeanDastouri,@AmericanAir They are actually not. Even your own agent (Angel Torerro) at the gate couldn’t find it. His response was ‘well if you would’ve booked it through  then you would’ve been prompted’. WTH? As a gold status traveler I’m deeply disappointed.,-0.8189,1.0,0.0,0.0,0.0,actually even agent angel torerro gate could not find response well would have booked would have prompted wth gold status traveler i am deeply disappointed,,2
36476,2017-11-01,15:03:35,TheRichCampbell,"@AmericanAir Another EP insult today.  No catering on LAX to DFW, and no voucher to replace lost EP perk.  How low does this go b4 it ends?",-0.8779,1.0,0.0,0.0,0.0,another ep insu today catering lax dfw voucher replace lost ep perk low go b4 ends,,2
36478,2017-11-01,14:58:41,joematota,"@AmericanAir @JetBlue still with limited flights out of @AeropuertoSJU? No hotel rooms for crew, No radar? @fortalezapr @jayfonsecapr",-0.6868,1.0,0.0,0.0,0.0,still limited flights hotel rooms crew radar,,1
36483,2017-11-01,14:55:11,TriplePundit,"After several complaints about #discrimination, @NAACP issues a travel advisory for flying @AmericanAir   #travel",-0.4019,1.0,0.0,0.0,0.0,several complaintsiscrimination issues travel advisory flying #travel,['#travel'],4
36484,2017-11-01,14:52:58,SeanDastouri,@AmericanAir 1. There’s no restriction on the Orbitz site about $50. 2. No where on the ticket said you need to check your carry-on bag at the ticket counter as oppose to the gate (which is the way all other airlines do it).,-0.6705,1.0,0.0,0.0,0.0,there is restriction orbitz site ticket said need check carry on bag ticket counter oppose gate way airlines,,2
36485,2017-11-01,14:51:20,Sandster97,What a shit show @AmericanAir!  No food on a 6 hour flight?!?? #customersfirst #hungry,-0.786,1.0,0.0,0.0,0.0,shit show food hour flight #customersfirst #hungry,"['#customersfirst', '#hungry']",3
36494,2017-11-01,14:43:04,Coombsie77,@rein2720 @MattBarnaby3636 @AmericanAir That’s my point buddy. He’s public enemy numero uno.,-0.5423,1.0,0.0,0.0,0.0,thats point buddy he is public enemy numero uno,,1
36507,2017-11-01,14:31:24,coolout1,They need to fire the whole @americanAir staff and sell their planes to another air line cause this is sickening,-0.7003,1.0,0.0,0.0,0.0,need fire whole staff sell planes another air line because sickening,,2
36510,2017-11-01,14:30:08,BlueshiftOnTour,@AmericanAir Hearing 5-minute long credit card offers on the airplane intercom at 5:30am makes me violently ill.,-0.6124,1.0,0.0,0.0,0.0,hearing long credit card offers airplane intercom makes violently i will,,4
36514,2017-11-01,14:24:59,Don_kersh,Is there a problem with web- check in? @AmericanAir,-0.4019,1.0,0.0,0.0,0.0,problem web check,,3
36516,2017-11-01,14:23:47,niaaa_,@FlightToBrizill @airfarewatchdog @AmericanAir @emanaaname_ Damn 🤦‍️ we need that,-0.4019,1.0,0.0,0.0,0.0,damn 🤦️ need,,2
36519,2017-11-01,14:21:56,DMarie__,@ShenaeCurry @AmericanAir That’s ridiculous. Smh,-0.5859,1.0,0.0,0.0,0.0,thats ridiculous shaking my head,,2
36521,2017-11-01,14:19:59,andreshernandez,@AmericanAir shame on you! LGA&gt;MIA 3 Hours delay because a pilot didn’t show up? And I was offered $50 dolars Boucher? #americanairlines,-0.7229,1.0,0.0,0.0,0.0,shame lgamia hours delay pilot did not show offered dolars boucher #americanairlines,['#americanairlines'],1
36524,2017-11-01,14:15:59,ShenaeCurry,@DMarie__ @AmericanAir NO. And still haven't boarded.,-0.4466,1.0,0.0,0.0,0.0,still have not boarded,,2
36545,2017-11-01,14:11:19,BeebenRussell,Have an injured back and get a window seat to sleep and @AmericanAir provides me a broken seat. Now ill have a nice uncomfortable flight.,-0.8126,1.0,0.0,0.0,0.0,injured back get window seat sleep provides broken seat i will nice uncomfortable flight,,1
36546,2017-11-01,14:11:07,CarmeArchi,@AmericanAir flight 2266 to Miami: how does a firts officer get lost and after 4 hours still be on the ground with no updates?🤦‍️,-0.5423,1.0,0.0,0.0,0.0,flight miami firts officer get lost hours still ground updates🤦️,,1
36547,2017-11-01,14:10:56,STLIlliniGuy,So tired of at least 50% of my @AmericanAir flights delayed for maintenance. But know I’ll get...”we’re working hard to get you there”,-0.6697,1.0,0.0,0.0,0.0,tired least flights delayed maintenance know i will getwere working hard get,,1
36555,2017-11-01,14:08:07,Alanna_reece,@AmericanAir I am really disappointed with your customer service. My flight at LaGuardia Airport was very hectic today,-0.5256,1.0,0.0,0.0,0.0,really disappointed customer service flight laguardia airport hectic today,,3
36559,2017-11-01,14:04:28,SeanDastouri,How is @AmericanAir still in business given their rude staff and customer service. #shameful #americanairlinesucks,-0.4588,1.0,0.0,0.0,0.0,still business given rude staff customer service #shameful #americanairlinesucks,"['#shameful', '#americanairlinesucks']",3
36561,2017-11-01,14:03:40,LMichellePR,"Look who’s here! @andersoncooper is moderating a panel on disruption with execs from @ATTBusiness , @HP and @AmericanAir. #ATTbizSummit",-0.4199,1.0,0.0,0.0,0.0,look who is moderating panel disruption execs #attbizsummit,['#attbizsummit'],4
36562,2017-11-01,14:02:07,BionicSocialite,"Hey @expedia....I haven't forgotten that you said you'd ""look into my crappy #custserv experience"" yesterday - -HAVE YOU??? cc: @AmericanAir",-0.5383,1.0,0.0,0.0,0.0,hey have not forgotten said you would look crappy #custserv experience yesterday credit card,['#custserv'],0
36565,2017-11-01,13:59:42,MacLeanBarrier,TSA air marshal whistleblower invents MOBILE cockpit suicide barrier  @Boeing @BoeingAirplanes @Airbus @AmericanAir,-0.7184,1.0,0.0,0.0,0.0,tsa air marshal whistleblower invents mobile cockpit suicide barrier,,2
36566,2017-11-01,13:59:13,walton_jade,@AmericanAir is baggage included in my flight from Cuba (Varadero) to Miami? If not please can you send me the link to add baggage please?,-0.508,1.0,0.0,0.0,0.0,baggage included flight cuba varadero miami please send link add baggage please,,2
36569,2017-11-01,13:58:27,Ohadyy,@IconicMew @AmericanAir Retard.,-0.5267,1.0,0.0,0.0,0.0,retard,,3
36572,2017-11-01,13:55:42,KerrieDouglas22,@AmericanAir Going to miss a full day of vaca for my brothers wedding b/c the plane had maintenance problems. Won’t be taking American again,-0.5106,1.0,0.0,0.0,0.0,going miss full day vaca brothers wedding bc plane maintenance problems will not taking american,,1
36577,2017-11-01,13:51:58,Honay,@americanair @AAirlinesSucks Worst customer service ever. Since when do you have to check carry-ons?!,-0.6588,1.0,0.0,0.0,0.0,worst customer service ever since check carryons,,3
36578,2017-11-01,13:49:19,brucek1,"2nd time in year I've been on @AmericanAir A321 you know, the one WITH NO POWER OUTLETS! How is this even possible? #disappointed  Flt 1911",-0.4981,1.0,0.0,0.0,0.0,time year i have a321 know one power outlets even possibleisappointed f,,1
36580,2017-11-01,13:46:29,RodriguesLancy,@AmericanAir Flight delayed even though you  knew your catering service had food contamination identified last night. Very sad.,-0.6478,1.0,0.0,0.0,0.0,flight delayed even though knew catering service food contamination identified last night sad,,1
36583,2017-11-01,13:42:23,cellygee,Seriously @AmericanAir?  What is up with the delays at ATL? My first flight is delayed 3.5 hours and now the new flight is delayed #wtf,-0.594,1.0,0.0,0.0,0.0,seriously delays atl first flight delayed hours new flight delayed #wtf,['#wtf'],1
36591,2017-11-01,13:38:42,nickwilliamsnlw,"@AmericanAir @AmericanAir took our cases off your delayed flight, and failed to put them on the @British_Airways flight",-0.6369,1.0,0.0,0.0,0.0,took cases delayed flight failed put flight,,1
36616,2017-11-01,13:18:15,theboobchica,"@AmericanAir The reason given for the delay, the pilot overslept!! He’s already been on the phone with the executive platinum desk.",-0.4374,1.0,0.0,0.0,0.0,reason given delay pilot overslept he is already phone executive platinum desk,,1
36621,2017-11-01,13:15:45,theboobchica,"@AmericanAir is the WORST! Stuck on the plane, already know my dad will miss his connecting flight, and they won’t let any passengers off!",-0.8409,1.0,0.0,0.0,0.0,worst stuck plane already know dad miss connecting flight will not let passengers,,1
36622,2017-11-01,13:15:18,Libyssaeharenae,@AmericanAir totally shitty management of flight.  Should have announced at gate!  Who knows how late we'll be delayed.,-0.7257,1.0,0.0,0.0,0.0,totally shitty management flight announced gate knows late well delayed,,2
36625,2017-11-01,13:13:41,Dadsworth,@AmericanAir I understand your employees are probably miserable but disrespecting a mother n child is nonsense.,-0.6858,1.0,0.0,0.0,0.0,understand employees probably miserable disrespecting mother child nonsense,,1
