,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
4352,2017-10-29,23:56:56,dolphinlover48,@gush313 @Broncos @AqibTalib21 @ChrisHarrisJr @united Thank you!!  We are very happy here with our team and Carson!  It’s been awhile for us to feel this excitement!!,0.9083,0.0,0.0,0.0,1.0,thank happy team carson awhile us feel excitement,,3
4365,2017-10-29,23:48:24,gush313,@dolphinlover48 @Broncos @AqibTalib21 @ChrisHarrisJr @united Congrats on finding your coach &amp; qb of the future! The Eagles should be a fun watch for years!,0.8065,0.0,0.0,0.0,1.0,congrats finding coach and qb future eagles fun watch years,,3
4371,2017-10-29,23:45:35,NICNAE,@sebastianbach @united I bet my friends are working that flight. I see u have Polaris. Awesome -,0.802,0.0,0.0,0.0,1.0,bet friends working flight see polaris awesome,,2
4386,2017-10-29,23:38:31,dolphinlover48,@gush313 @Broncos @AqibTalib21 @ChrisHarrisJr @united I will always love them win or lose but right now we are more on the winning side!!  I do love Colorado! Love visiting my son!,0.9748,0.0,0.0,0.0,1.0,always love win lose right winning side love colorado love visiting son,,0
4398,2017-10-29,23:30:49,gush313,@dolphinlover48 @Broncos @AqibTalib21 @ChrisHarrisJr @united I hope you love them even less next Sunday !,0.8122,0.0,0.0,0.0,1.0,hope love even less next sunday,,0
4411,2017-10-29,23:22:38,bryncntr,"@sebastianbach @united Dude, the audiobook of Born To Run is like 25 hours of @springsteen telling you a story. Almost as amazing as yours!!",0.7654,0.0,0.0,0.0,1.0,dude audiobook born run like hours telling story almost amazing,,1
4425,2017-10-29,23:11:34,rockchique1,"@sebastianbach @united Thanks for making the long trip downunder, for a truly epic HOT show in Sydney. Safe travels, enjoy your read.",0.8979,0.0,0.0,0.0,1.0,thanks making long trip downunder truly epic hot show sydney safe travels enjoy read,,0
4429,2017-10-29,23:07:53,BobBouthillier,@united earns my #CustomerLast  award for offering me a changed ticket fare exceeding travelocity new ticket cost by 1.5x. Winner: @JetBlue,0.8074,0.0,0.0,0.0,1.0,earns #customerlast award offering changed ticket fare exceeding travelocity new ticket cost winner,['#customerlast'],2
4430,2017-10-29,23:06:07,Musicfrenzy_net,@sebastianbach @united The new Bruce Dickinson book is a good one (comes out Tuesday) and Chris Jericho's latest is decent as well.  Have a safe flight!,0.8016,0.0,0.0,0.0,1.0,new bruce dickinson book good one comes tuesday chris jerichos latest decent well safe flight,,0
4436,2017-10-29,23:01:55,pipamoka,@sebastianbach @united Have a nice trip. Enjoy it.,0.7184,0.0,0.0,0.0,1.0,nice trip enjoy,,2
4437,2017-10-29,23:01:40,keithherrador,@sebastianbach @united 1) That’s a great book.2) Those AC️DC socks rule 🤘3) Have a safe trip!,0.807,0.0,0.0,0.0,1.0,thats great book2 ac️dc socks rule 🤘3 safe trip,,2
4440,2017-10-29,23:01:05,littlemixer4385,@sebastianbach @united Your awesome. Rock On Sebastian and have a safe and happy flight.,0.8934,0.0,0.0,0.0,1.0,awesome rock sebastian safe happy flight,,0
4448,2017-10-29,22:53:58,notsquishy,"Heading home from PAX! Melbourne is such an incredible city, even the second time around.also ty @united for the leg room upgrade :D",0.7861,0.0,0.0,0.0,1.0,heading home pax melbourne incredible city even second time aroundalso ty leg room upgrade,,3
4456,2017-10-29,22:47:55,tammymacmullan,"@sebastianbach @united Thanks Sebastian, for bringing the tour to Australia 🇦🇺 and giving us such brilliant shows! We've had an absolute blast! Safe travels home! See you next time!",0.9212,0.0,0.0,0.0,1.0,thanks sebastian bringing tour australia 🇦🇺 giving us brilliant shows weve absolute blast safe travels home see next time,,0
4482,2017-10-29,22:27:57,jeffmcjunkin,"@tootsierollpop8 @AlaskaAir Luckily @united came to my rescue today, I think I'll be fine.",0.8126,0.0,0.0,0.0,1.0,luckily came rescue today think i will fine,,1
4488,2017-10-29,22:23:47,alexhellie,Fire on flight UA 107. Emer Landing in Boston. 1.5hr waiting on luggage. Awesome @united.  We get vouchers for this?  Asking for a friend.,0.7096,0.0,0.0,0.0,1.0,fire flight ua emer landing boston waiting luggage awesome get vouchers asking friend,,3
4514,2017-10-29,21:56:36,holgermu,MyPOV - Wow - @United doing the 'honor' system that we all are ready to land... there is always a first.,0.743,0.0,0.0,0.0,1.0,mypov wow honor system ready land always first,,1
4527,2017-10-29,21:49:32,p_lil616,@bbudge @united @EWRairport wow! exciting!,0.8217,0.0,0.0,0.0,1.0,wow exciting,,1
4540,2017-10-29,21:41:30,wadlington,"@united Thanks for checking. Yes, that is what is being said here - it flipped back once to the original time of 2:13pm then back to the delayed time.",0.7184,0.0,0.0,0.0,1.0,thanks checking yes said flipped back original time back delayed time,,3
4542,2017-10-29,21:41:09,Chapzer,"@united Got it, this is perfect. Thanks for your help!",0.8622,0.0,0.0,0.0,1.0,got perfect thanks help,,0
4566,2017-10-29,21:23:17,troyiam,"@MikeGIncognito @united MileagePlus changes. Saver Award is still 12,500 miles each way. Standard Award will NOT be capped at 25,000 miles each way.",0.7906,0.0,0.0,0.0,1.0,mileageplus changes saver award still miles way standard award capped miles way,,3
4573,2017-10-29,21:18:37,JR_justJR,"All safe, no injuries. Best possible outcome @United #BOS",0.7096,0.0,0.0,0.0,1.0,safe injuries best possible outcome #bos,['#bos'],0
4595,2017-10-29,21:06:48,iPORT,"@united Hey United, just writing to say you’re a deceptive and devious business that shows nothing but contempt for your customers",0.7191,0.0,0.0,0.0,1.0,hey united writing say you are deceptive devious business shows nothing contempt customers,,0
4599,2017-10-29,21:04:21,OMAflyer,"Hey @united, I’m out of @flySFO today and couldn’t help noticing those two beauties over there  #itstimetofly",0.7269,0.0,0.0,0.0,1.0,hey i am today could not help noticing two beauties #itstimetofly,['#itstimetofly'],0
4605,2017-10-29,20:59:11,_ercm,"Oh gee, @united. You're ""offering"" me my own, personal device? Wow. How generous and thoughtful. You shouldn't have.",0.8658,0.0,0.0,0.0,1.0,oh gee you are offering personal device wow generous thoughtful shouldnt,,1
4639,2017-10-29,20:28:47,ResaLaMont,Cool! Another @united delay that gets announced by the gate agent but isn't even on the departure boards yet. Fabulous.,0.7088,0.0,0.0,0.0,1.0,cool another delay gets announced gate agent is not even departure boards yet fabulous,,4
4643,2017-10-29,20:27:17,daeversonjr,Thanks @united for the great customer service from Amber helping me get back home ,0.8481,0.0,0.0,0.0,1.0,thanks great customer service amber helping get back home,,4
4653,2017-10-29,20:17:43,RealGeneKim,"@flyLAXairport @united Holy cow. 16 or 18 hours, it’s amazing engineering. Altho, that is a looooong flight. Maybe layover is not so bad :) @mik_kersten 2 engines!",0.7175,0.0,0.0,0.0,1.0,holy cow hours amazing engineering aho looooong flight maybe layover bad engines,,1
4660,2017-10-29,20:11:34,sharonwaxman,"Thanks @united staff in LA, Chicago for caring, fighting to serve customers like pple despite absurd corp regs #killbasiceconomy #spirit",0.7269,0.0,0.0,0.0,1.0,thanks staff la chicago caring fighting serve customers like pple despite absurd corp regs #killbasiceconomy #spirit,"['#killbasiceconomy', '#spirit']",2
4663,2017-10-29,20:08:00,ammyheathrow,"@JaspreetTravels @united @HeathrowAirport Jaspreet , thanks for the amazing photos you took and the video. Great Keepsakes for our LHR team ",0.8957,0.0,0.0,0.0,1.0,jaspreet thanks amazing photos took video great keepsakes 1 hour team,,1
4671,2017-10-29,19:56:05,JoyKarley,@united  Great. Flight canceled. Sleeping on the airport floor tonight. Thanks a lot.,0.7906,0.0,0.0,0.0,1.0,great flight canceled sleeping airport floor tonight thanks lot,,3
4688,2017-10-29,19:42:32,cbrnamja,"Thank you @united, your staff and crew are amazing and made this last UA B747 international flight a very special one. #farewellUA747",0.8516,0.0,0.0,0.0,1.0,thank staff crew amazing made last ua b747 international flight special one #farewellua747,['#farewellua747'],1
4703,2017-10-29,19:32:08,DrACadle,"Thank you, @united for getting me on this flight home to DEN! I’ve been gone for 7 days and I’m SO ready to be home! #united",0.7657,0.0,0.0,0.0,1.0,thank getting flight home den i have gone days i am ready home #united,['#united'],0
4709,2017-10-29,19:24:02,BruceCiskie,@united Yeah well 2:45 will be a miracle. Thanks for ruining my only afternoon off this week.,0.8402,0.0,0.0,0.0,1.0,yeah well miracle thanks ruining afternoon week,,3
4711,2017-10-29,19:22:02,BestMiddleSeat,@ZachHonig @united Zach - Hope it was a great trip! Can't wait for the trip report.,0.807,0.0,0.0,0.0,1.0,zach hope great trip can not wait trip report,,2
4714,2017-10-29,19:19:57,chasingtheskies,"And that's a wrap. My heartfelt appreciation to crew, pax, and avgeeks for making this int'l @united #ua747farewell a very memorable one!",0.7959,0.0,0.0,0.0,1.0,thats wrap heartfe appreciation crew pax avgeeks making international #ua747farewell memorable one,['#ua747farewell'],1
4735,2017-10-29,18:54:10,UnfilteredAnna,Useful airplane travel insight if you like to work on the plane. The best thing about @united is the Wi-Fi,0.8625,0.0,0.0,0.0,1.0,useful airplane travel insight like work plane best thing wifi,,2
4752,2017-10-29,18:42:05,rhondalkhabir,@united Yes it was. Great job!,0.7959,0.0,0.0,0.0,1.0,yes great job,,3
4753,2017-10-29,18:41:39,rhondalkhabir,@Spartan_Timothy @united Thanks! Was a really special experience. Plane filled with #avgeeks like us. No one wanted to deplane/let go. A privilege to be onboard.,0.8395,0.0,0.0,0.0,1.0,thanks really special experience plane filled #avgeeks like us one wanted deplanelet go privilege onboard,['#avgeeks'],2
4756,2017-10-29,18:40:29,BruceCiskie,"@abpos3 @united No, but I think the top five has a new entry. And the top five is dominated by United. Once is an accident...",0.7579,0.0,0.0,0.0,1.0,think top five new entry top five dominated united accident,,2
4774,2017-10-29,18:23:52,PaulCesarSEM,Hahaha @united YOU ARE FUNNY!!! #CustomerService #delay #weekend #sunday #airport #travel,0.8446,0.0,0.0,0.0,1.0,hahaha funny #customerserviceelay #weekend #sunday #airport #travel,"['#customerserviceelay', '#weekend', '#sunday', '#airport', '#travel']",3
4787,2017-10-29,18:08:38,ShahofBlah,Me - so why can’t my child check-in online. @united - our system thinks she is unaccompanied. Welcome to the new United - same as old! 2/2,0.7263,0.0,0.0,0.0,1.0,can not child checkin online system thinks unaccompanied welcome new united old,,2
4792,2017-10-29,18:06:04,Camaran,@SweeneyABC @united Cool. Pretty interesting. Which plane will be assuming the load?,0.802,0.0,0.0,0.0,1.0,cool pretty interesting plane assuming load,,2
4806,2017-10-29,18:00:30,HeathrowAirport,"@JaspreetTravels @united Lovely video Jaspreet, thank you for sharing. ",0.8442,0.0,0.0,0.0,1.0,lovely video jaspreet thank sharing,,1
4851,2017-10-29,17:19:08,rwnugent76,@united Great! Great Barrier Reef is a bucket list dive so that works out.,0.8398,0.0,0.0,0.0,1.0,great great barrier reef bucket list dive works,,2
4860,2017-10-29,17:08:59,AnielloA,@AirCanada Wow. I rely on .@staralliance &amp; .@united partners to perform better than this. #oversold #hereontime #goldstatus #wtf #rethinkingloyalties,0.7717,0.0,0.0,0.0,1.0,wow rely staralliance and united partners perform better #oversold #hereontime #goldstatus #wtf thinkingloyaies,"['#oversold', '#hereontime', '#goldstatus', '#wtf']",1
4881,2017-10-29,16:46:30,AnielloA,Hey .@AirCanada SM staff - can you help me out?!? I'm gold (almost platinum on @united ). Never been treated like this before.,0.7052,0.0,0.0,0.0,1.0,hey aircanada sm staff help i am gold almost platinum never treated like,,0
4890,2017-10-29,16:38:53,Openmindoutrage,@united flight from Houston to EWR boarded plane smells like urine. Not sure if it’s bathroom or something else...please help,0.7579,0.0,0.0,0.0,1.0,flight houston ewr boarded plane smells like urine sure bathroom something elseplease help,,0
4895,2017-10-29,16:34:23,AllisonMiriani,"Successful first two flights with baby. Denver to D town and back. Thanks, @united for the extra leg (baby) room.",0.7717,0.0,0.0,0.0,1.0,successful first two flights baby denver town back thanks extra leg baby room,,3
4897,2017-10-29,16:30:09,JohnMolinaro,@united I just had a great customer service experience. Your agent was incredibly helpful. Just thought I’d let you know. Thank you. :),0.9134,0.0,0.0,0.0,1.0,great customer service experience agent incredibly helpful thought i would let know thank,,4
4901,2017-10-29,16:25:40,kmillar815,@united way to treat ur #unitedAIRLINES premier customer like cattle.  Pay 4 @DIRECTV?  @JetBlue it’s free.  Cust service goes a long way.,0.7964,0.0,0.0,0.0,1.0,way treat your #unitedairlines premier customer like cattle pay free customer service goes long way,['#unitedairlines'],4
4913,2017-10-29,16:12:41,nSearchofWonder,Published number for United Cargo office in Paris CDG is incorrect. Please help me @united,0.7964,0.0,0.0,0.0,1.0,published number united cargo office paris cdg incorrect please help,,0
4916,2017-10-29,16:08:10,rwnugent76,then boarded @united 847 to SCL in #PolarisBusinessClass. Best flight I’ve ever had. Slept better than in my own bed. Great food too! 2/2,0.9098,0.0,0.0,0.0,1.0,boarded scl #polarisbusinessclass best flight i have ever slept better bed great food,['#polarisbusinessclass'],2
4931,2017-10-29,15:37:30,RickRosso1,Happy to try the new Polaris build in the 777. Nice touches @united.,0.7579,0.0,0.0,0.0,1.0,happy try new polaris build nice touches,,2
4932,2017-10-29,15:37:23,calbeach95,"Crystal clear, bluebird day!! Counting on @United to do a better job this week than @Delta did for me last week! #FlyingTheFriendlySkies",0.7488,0.0,1.0,0.0,1.0,crystal clear bluebird day counting better job week last week #flyinhefriendlyskies,['#flyinhefriendlyskies'],3
4935,2017-10-29,15:31:05,holgermu,MyPOV - Kudos to support agent Melissa @United - proactively rebooking me on safer connection in #EWR for #MUM - much appreciated.,0.9022,0.0,0.0,0.0,1.0,mypov kudos support agent melissa proactively rebooking safer connection #ewr #mum much appreciated,"['#ewr', '#mum']",3
4936,2017-10-29,15:28:26,nurtureranch,The latest Nurture Ranch Escape Break!  Travel - Thanks to @ShermansTravel @united @velvetescape # #travel,0.7424,0.0,0.0,0.0,1.0,latest nurture ranch escape break travel thanks #travel,['#travel'],2
4939,2017-10-29,15:24:57,RunRocknRoll,Superstars!  Congratulations to the winners of the @united Airlines #RnRLosAngeles Half MarathonPhillip Reid 1:05:51Lauren Floris 1:18:40,0.807,0.0,0.0,0.0,1.0,superstars congratulations winners airlines #rnrlosangeles half marathonphillip reid floris,['#rnrlosangeles'],1
4947,2017-10-29,15:08:35,SoCalVillaGuy,"@desiderioDC @united I'd like seat 14A, please. Thanks.",0.7717,0.0,0.0,0.0,1.0,i would like seat please thanks,,3
4950,2017-10-29,15:06:01,stewartmramsay,"@united another early morning flight. Thanks for the great service, even on a 5am flt. UA756 crew was great.  Good way to start the day.",0.9325,0.0,0.0,0.0,1.0,another early morning flight thanks great service even f ua756 crew great good way start day,,4
