,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
13261,2017-11-01,11:20:14,BrettMclaine,"@Delta @steveambo @ATLairport Delta, please tell TSA to get it together. It’s the worst I’ve ever seen.. ever",-0.4215,0.0,1.0,0.0,0.0,dea please tell tsa get together worst i have ever seen ever,,2
13262,2017-11-01,11:19:44,PboyRunner,@Delta thanks for your terrible connections. Missing an important business meeting due to poor planning on your part #Delta,-0.5719,0.0,1.0,0.0,0.0,thanks terrible connections missing important business meeting due poor planning partea,,3
13263,2017-11-01,11:19:30,VinoDino1,@Delta why does @Clear not exist at @JFKairport #Terminal4 Insane it's longer from #precheck to #gate than whole flight to D.C.  #pleasefix,-0.4019,0.0,1.0,0.0,0.0,exist #terminal4 insane longer #precheck #gate whole flight dc #pleasefix,"['#terminal4', '#precheck', '#gate', '#pleasefix']",3
13266,2017-11-01,11:13:11,engineermoe,@ColMorrisDavis @Delta So.. what you’re saying is that you got screwed in another way by @Delta,-0.4939,0.0,1.0,0.0,0.0,you are saying got screwed another way,,1
13273,2017-11-01,10:52:55,steveambo,For a Wednesday the @ATLairport is a total cluster  in TSA.  Too bad @delta can’t take over operations,-0.5423,0.0,1.0,0.0,0.0,wednesday total cluster tsa bad can not take operations,,2
13285,2017-11-01,10:34:08,kevinredmon,"@Clear @ATLairport Not lying. Now it’s ~300 deep. Hang on to the planes, @delta!",-0.5707,0.0,1.0,0.0,0.0,lying deep hang planes,,2
13321,2017-11-01,05:57:25,Highlandista,@Delta Decent movie selection. It’s been a while since I’ve given you guys a turn....not too bad considering I have to fly “cattle class”,-0.5423,0.0,1.0,0.0,0.0,decent movie selection since i have given guys turnnot bad considering fly cattle class,,2
13330,2017-11-01,05:38:36,BlackLiq,"@michelemccarrol @SchadenJake @Delta Typically if I fly and there isn’t any, I’m disappointed",-0.4767,0.0,1.0,0.0,0.0,typically fly is not i am disappointed,,2
13343,2017-11-01,04:16:11,dabeard,"Strangers on a plane: 48 yo woman, 28 yo man face felony after sex act on connecting @Delta flight",-0.5423,0.0,1.0,0.0,0.0,strangers plane yo woman yo man face felony sex act connecting flight,,3
13344,2017-11-01,04:11:47,michelemccarrol,@BlackLiq @SchadenJake @Delta Someone said that to me flying into Reno Nevada !! I said are you nuts ??? I hate it !!!,-0.8275,0.0,1.0,0.0,0.0,someone said flying reno nevada said nuts hate,,2
13358,2017-11-01,03:35:31,danglebus,@s4hockey4 @Delta They totally didn’t have to do that and I wouldn’t have blamed them if they said “no way” but they didn’t even hesitate,-0.5719,0.0,1.0,0.0,0.0,totally did not would not blamed said way did not even hesitate,,1
13360,2017-11-01,03:33:38,danglebus,@s4hockey4 @Delta They moved us to a way more expensive flight last year at no charge because of a delay that got us back to OH earlier than we wanted,-0.5423,0.0,1.0,0.0,0.0,moved us way expensive flight last year charge delay got us back oh earlier wanted,,3
13365,2017-11-01,03:30:32,thousandfabrics,@SchadenJake @Delta Oh no I'm so sorry that's the worst! Where to where?!,-0.8165,0.0,1.0,0.0,0.0,oh i am sorry thats worst,,2
13371,2017-11-01,03:27:49,SchadenJake,"#1 most terrifying turbulance experience of my life, hands down. Someone needs to buy these pilots a box of cigars for their flying @Delta",-0.6115,0.0,1.0,0.0,0.0,#1 terrifying turbulance experience life hands someone needs buy pilots box cigars flying,['#1'],2
13374,2017-11-01,03:26:26,s4hockey4,@danglebus @Delta Upgraded to first? Damn,-0.4019,0.0,1.0,0.0,0.0,upgraded first damn,,2
13379,2017-11-01,03:20:28,meganpowers,@Delta The flight attendant said “not my problem”... so no. I would have corrected it with the gate agent if I had realized b,-0.4341,0.0,1.0,0.0,0.0,flight attendant said problem would corrected gate agent realized,,1
13410,2017-11-01,02:40:41,AlexanderKuo335,"on DL148 and entertainment system is down, usb charging dont work. i end up paying for wifi to kill time. this is absurd @Delta",-0.4404,0.0,1.0,0.0,0.0,dl148 entertainment system usb charging do not work end paying wifi kill time absurd,,1
13411,2017-11-01,02:39:46,JohnDawkinsEsq,"Hey @Delta, how is it possible that you accidentally cancel a return trip? I would have been stuck in the airport if I didn't notice.",-0.6597,0.0,1.0,0.0,0.0,hey possible accidentally cancel return trip would stuck airport did not notice,,3
13412,2017-11-01,02:38:47,nxfxcom,@Delta Very disappointing. Now I have to fly another airline? That never ends happy.. okay thank you!,-0.4499,0.0,1.0,0.0,0.0,disappointing fly another airline never ends happy okay thank,,2
13415,2017-11-01,02:34:40,nxfxcom,"@Delta Ohh, so I missed them by a few weeks? Anything I can do to get an exception or so? “Pretty please” just for the global ones",-0.4984,0.0,1.0,0.0,0.0,ohh missed weeks anything get exception pretty please global ones,,0
13416,2017-11-01,02:32:27,tarantulalauren,@Delta I wanted wifi on the plane but I won't be making that mistake again,-0.4767,0.0,1.0,0.0,0.0,wanted wifi plane will not making mistake,,3
13418,2017-11-01,02:30:18,cggeddes,Neighbourhood haunted house 11540 92 Ave! So scary!   great #community turn out @delta police,-0.4212,0.0,1.0,0.0,0.0,neighbourhood haunted house ave scary great #community turn police,['#community'],1
13424,2017-11-01,02:25:46,nxfxcom,@Delta Regional and global. I but right now I am more worried about my global ones.. I got 4 last year and only used 2.. but somehow they are gone,-0.5006,0.0,1.0,0.0,0.0,regional global right worried global ones got last year used somehow gone,,3
13429,2017-11-01,02:19:27,kellyanntrace,@Delta I understand. The delay was medical. We were patient. No ones fault. Just feel bad that you guys are having to hotel us for the night. :/,-0.9022,0.0,1.0,0.0,0.0,understand delay medical patient ones fau feel bad guys hotel us night,,3
13436,2017-11-01,02:12:56,kellyanntrace,Missed our @Delta connection in ATL to SEA due to delay. Ran to the gate &amp; watched the attendant shut it on us. They wouldn't let us on. ,-0.5423,0.0,1.0,0.0,0.0,missed connection atl sea due delay ran gate and watched attendant shut us would not let us,,3
13438,2017-11-01,02:09:48,groatboy,I submitted a survey saying why I was upset with @Delta  and received another survey and no compensation. Don’t take @Delta,-0.5859,0.0,1.0,0.0,0.0,submitted survey saying upset received another survey compensation do not take,,1
13442,2017-11-01,02:08:40,k10wilson,Been trying to chg my name on Skymiles for days @Delta still #failing #miserably. Wth? Shouldn't this be a set process not act of Congress?,-0.5803,0.0,1.0,0.0,0.0,trying chg name skymiles days still #failing #miserably wth shouldnt set process act congress,"['#failing', '#miserably']",1
13447,2017-11-01,02:03:22,jennamarino,@Delta Flights are what they are already. Just frustrated. I got this Amex but no real perks. Wondering when the perks actually happen.,-0.4215,0.0,1.0,0.0,0.0,flights already frustrated got amex real perks wondering perks actually happen,,3
13448,2017-11-01,02:01:37,FuzzyKittin,@AlinityTwitch @monkeyism @Delta Team no sleep!! Whoo!!! Coffee time ,-0.5216,0.0,1.0,0.0,0.0,team sleep whoo coffee time,,1
13452,2017-11-01,02:00:04,peezydagreat,@Delta an hour delay from Detroit to Phoenix because of a computer issue that was no closer to being resolved while we boarded is not cool,-0.5806,0.0,1.0,0.0,0.0,hour delay detroit phoenix computer issue closer resolved boarded cool,,3
13456,2017-11-01,01:56:05,Charnelle_OL,Never book through @priceline or @Delta ever. They are the absolute worst.,-0.6249,0.0,1.0,0.0,0.0,never book ever absolute worst,,2
13461,2017-11-01,01:53:15,shawnjhaydenmd,"@Delta Delayed in 1st clz to Brussels. No food, no drinks. Worst “1st Class” ever!!  I’m sure if I “delay” my return you will accommodate",-0.8264,0.0,1.0,0.0,0.0,delayed clz brussels food drinks worst class ever i am sure delay return accommodate,,0
13467,2017-11-01,01:43:11,NotGoomzys,Alakazam @Delta big boy boob bomb tittie milk fuck ur bitch yuh she a milf,-0.8885,0.0,1.0,0.0,0.0,alakazam big boy boob bomb tittie milk fuck your bitch yuh milf,,3
13483,2017-11-01,01:13:35,AllisonJane5,"@Delta your airline and ticketing process is a nightmare. Why would you assign me two seats separate from one another, when I ordered both tickets at the same time, on the same account, in the same order? How does that make sense? You're a greedy unethical company.",-0.7149,0.0,1.0,0.0,0.0,airline ticketing process nightmare would assign two seats separate one another ordered tickets time account order make sense you are greedy unethical company,,1
13490,2017-11-01,00:59:43,RaquelCiampi,@brogalaann I've given up on @delta. They've broken me.,-0.4767,0.0,1.0,0.0,0.0,i have given they have broken,,1
13495,2017-11-01,00:42:03,irene76mv,@JimSichko @Delta That's not good!,-0.4015,0.0,1.0,0.0,0.0,thats good,,2
13496,2017-11-01,00:41:01,Beachlovin82,@abc15 @Delta Because some people just have no class! Disgusting pigs #getaroom,-0.7088,0.0,1.0,0.0,0.0,people class disgusting pigs #getaroom,['#getaroom'],1
13499,2017-11-01,00:32:12,em2wice,"Strangers caught in a sex act on @Delta flight could face felony charges, authorities say",-0.6808,0.0,1.0,0.0,0.0,strangers caught sex act flight could face felony charges authorities say,,3
13508,2017-11-01,00:22:45,BrownsteinAlec,@LisaTabes @Delta Give em hell!,-0.7088,0.0,1.0,0.0,0.0,give em hell,,2
13523,2017-10-31,23:54:47,MichaelNeill1,1st time I’ve entered a @Delta Sky Club and no greeting.  Not even eye contact. Just scanned. She must be having a bad day. #ATL #ConcourseD,-0.4767,0.0,1.0,0.0,0.0,time i have entered sky club greeting even eye contact scanned must bad day #atl #concoursed,"['#atl', '#concoursed']",2
13528,2017-10-31,23:52:00,HannahSmith87,@Delta has the worst customer service I have ever experienced. Spent two hours on the phone due to ignorant operators &amp; nothing was resolved,-0.7729,0.0,1.0,0.0,0.0,worst customer service ever experienced spent two hours phone due ignorant operators and nothing resolved,,4
13532,2017-10-31,23:44:08,robcmattes,@Delta you should be ashamed of yourselves trying to charge me $300+ to change a flight i can purchase from your site for $226. Disgusting!,-0.7777,0.0,1.0,0.0,0.0,ashamed trying charge change flight purchase site disgusting,,1
13533,2017-10-31,23:43:51,bayridgerr,@delta no corporate office address? managers who say they're not going to counsel you? so disappointing!,-0.7887,0.0,1.0,0.0,0.0,corporate office address managers say they are going counsel disappointing,,1
13553,2017-10-31,23:22:42,bethwebbo,@Delta im having trouble logging into my sky miles account. Had it for a long time and need to reset address. Can't even get in!What do I do,-0.4574,0.0,1.0,0.0,0.0,i am trouble logging sky miles account long time need reset address can not even get inwhat,,1
13554,2017-10-31,23:21:10,flytroller,@Delta This is my 3rd @Delta Deta flight in a week-late all 3 times. At least you’re consistent at providing bad service.,-0.5423,0.0,1.0,0.0,0.0,deta flight weeklate times least you are consistent providing bad service,,2
13563,2017-10-31,23:09:43,Hartkck,@Delta Crooked Delta. $25/bag out of Kansas City $60/bag at LGA. Unacceptable financial ambush. Make this cost known up front ya jerks,-0.6249,0.0,1.0,0.0,0.0,crooked dea kansas city lga unacceptable financial ambush make cost known front ya jerks,,1
13568,2017-10-31,23:05:58,PWDecker,"@Delta, I’ve booked my flight but there’s no place to add my carry-on dog. At what time and how do I add him to the reservation?",-0.4215,0.0,1.0,0.0,0.0,i have booked flight there is place add carry on dog time add reservation,,1
13572,2017-10-31,23:00:43,tavia_hutchens,"@Delta screwed and there is nothing I can do, nor anything they can do. Beyond pissed right now.",-0.8126,0.0,1.0,0.0,0.0,screwed nothing anything beyond pissed right,,3
13575,2017-10-31,22:59:45,tavia_hutchens,@Delta just screwed me! Delayed my flight by far too long to make my connecting flight and now I won’t be able to fly out of Atlanta until,-0.6588,0.0,1.0,0.0,0.0,screwed delayed flight far long make connecting flight will not able fly atlanta,,0
13586,2017-10-31,22:52:56,zimata71,@AnnCoulter @Delta U suck Anne,-0.4404,0.0,1.0,0.0,0.0,suck anne,,3
13588,2017-10-31,22:49:17,RylanderBrander,@Delta been a long afternoon in the airport. Sorry if I sound bitter,-0.4767,0.0,1.0,0.0,0.0,long afternoon airport sorry sound bitter,,2
13592,2017-10-31,22:45:02,jjordann5,@LucidZayh said bomb on 1 of ur planes at ur own airport right now and that u won’t do anyhjng quickly report to twitter @Delta,-0.4939,0.0,1.0,0.0,0.0,said bomb your planes your airport right will not anyhjng quickly report twitter,,3
13598,2017-10-31,22:41:16,Nicholas_newell,@Delta disappointed in the service provided at the SLC sky club. Totally unimpressed with the attitude and perceived arrogance of the staff,-0.8479,0.0,1.0,0.0,0.0,disappointed service provided slc sky club totally unimpressed attitude perceived arrogance staff,,4
13605,2017-10-31,22:33:53,svhennig,@Delta but it now looks like a mistake in @flightradar24 and isn’t DL‘s fault,-0.5267,0.0,1.0,0.0,0.0,looks like mistake is not dls fau,,1
13610,2017-10-31,22:27:49,SLG313,@Delta stuck on the tarmac for one hour in a hot plane flight DL2170 From SLC losing Thousands on a business deal in LA! Unexceptable!,-0.6351,0.0,1.0,0.0,0.0,stuck tarmac one hour hot plane flight dl2170 slc losing thousands business deal la unexceptable,,3
13615,2017-10-31,22:23:04,HovNBee,"@Delta the SXM ""fee waiver"" policy is really unfair loosing $400 @JetBlue JetBlue would never treat customers this way!",-0.7134,0.0,1.0,0.0,0.0,sxm fee waiver policy really unfair loosing jetblue would never treat customers way,,1
13618,2017-10-31,22:11:11,TammyKayz,@Delta I'm On Flight DL4047 to CLE. There is a man in 3A who is moaning in pain and sweating. He's not well.,-0.672,0.0,1.0,0.0,0.0,i am flight dl4047 cle man moaning pain sweating he is well,,1
13632,2017-10-31,21:46:37,jennamarino,@Delta just don’t know what I gotta do to not be treated like crap. Apparently spending thousands on your Amex isn’t cutting it.,-0.6381,0.0,1.0,0.0,0.0,do not know gotta treated like crap apparently spending thousands amex is not cutting,,3
13641,2017-10-31,21:39:02,bradley_berry1,@Delta y’all suck ass. Get better customer service. Telling me lies and shit. ,-0.872,0.0,1.0,0.0,0.0,you all suck ass get better customer service telling lies shit,,4
13649,2017-10-31,21:32:59,LisaTabes,"@Delta you charged a CC I didn’t authorize, losing me 1000s in reward pts. And cust. service has been unbelievably rude and patronizing.",-0.4576,0.0,1.0,0.0,0.0,charged credit card did not authorize losing reward pts customer service unbelievably rude patronizing,,4
